TestDataID,Rating
1,4.004838943481445
2,3.9493136405944824
3,3.531519651412964
4,2.507713556289673
5,2.9358699321746826
6,2.800934314727783
7,3.5574593544006348
8,2.4949498176574707
9,3.101958990097046
10,2.5243008136749268
11,4.6096038818359375
12,3.816150426864624
13,2.961998462677002
14,3.3046305179595947
15,2.728518486022949
16,3.1400773525238037
17,3.4265787601470947
18,3.6125855445861816
19,4.096373081207275
20,3.711726665496826
21,3.0549328327178955
22,4.31471061706543
23,3.642526388168335
24,3.1165225505828857
25,3.2254436016082764
26,2.9161903858184814
27,3.9422085285186768
28,3.5126514434814453
29,1.650362491607666
30,3.740532636642456
31,2.7777183055877686
32,2.4367220401763916
33,2.9728574752807617
34,2.688586950302124
35,4.14690637588501
36,3.299959421157837
37,3.8406946659088135
38,2.8340959548950195
39,3.8100967407226562
40,1.586031198501587
41,2.7776107788085938
42,3.6800756454467773
43,2.76839017868042
44,3.3874735832214355
45,3.771804094314575
46,3.405290126800537
47,3.177541732788086
48,4.1038641929626465
49,3.1591804027557373
50,3.6048364639282227
51,3.3390395641326904
52,2.83600115776062
53,3.9626996517181396
54,4.1990180015563965
55,3.8913381099700928
56,3.3750717639923096
57,3.8542823791503906
58,2.663653612136841
59,4.149970054626465
60,3.820909023284912
61,3.232377052307129
62,3.8755974769592285
63,3.798637628555298
64,4.257076263427734
65,4.068975925445557
66,4.342992305755615
67,3.9952595233917236
68,3.9027211666107178
69,2.9286508560180664
70,4.222599506378174
71,3.46513295173645
72,4.298984050750732
73,2.9743876457214355
74,4.090746879577637
75,2.858935594558716
76,2.925909996032715
77,4.697353363037109
78,4.046625137329102
79,4.519064903259277
80,3.744981050491333
81,3.779700756072998
82,3.7801194190979004
83,4.540978908538818
84,4.83346700668335
85,4.6322808265686035
86,4.007802486419678
87,4.624924659729004
88,3.8299877643585205
89,4.27663516998291
90,3.8097658157348633
91,4.2886433601379395
92,3.8561043739318848
93,4.198424816131592
94,3.8801512718200684
95,4.4542083740234375
96,4.035097599029541
97,4.318844318389893
98,3.7925007343292236
99,4.33657693862915
100,4.798130035400391
101,3.890448570251465
102,3.5794084072113037
103,4.5453290939331055
104,3.7525529861450195
105,3.451127052307129
106,4.3481550216674805
107,4.056743144989014
108,4.146847248077393
109,3.2115094661712646
110,3.5176424980163574
111,5.424415111541748
112,3.6644861698150635
113,5.203606605529785
114,2.9589271545410156
115,4.249830722808838
116,1.4833084344863892
117,4.496540546417236
118,3.0321521759033203
119,2.9565634727478027
120,2.286635637283325
121,2.1939537525177
122,2.506962776184082
123,4.576420783996582
124,2.9800901412963867
125,3.0974903106689453
126,5.061927795410156
127,3.731975555419922
128,4.396836280822754
129,2.627795934677124
130,1.908333659172058
131,2.9690027236938477
132,3.7577052116394043
133,3.3109304904937744
134,3.8587889671325684
135,1.9459426403045654
136,3.6018056869506836
137,3.672746419906616
138,3.655839204788208
139,3.8254809379577637
140,2.440572738647461
141,2.406735897064209
142,3.226926803588867
143,3.9844486713409424
144,3.126763343811035
145,3.372036933898926
146,2.620767116546631
147,4.017276763916016
148,4.492089748382568
149,3.1387555599212646
150,2.947648048400879
151,3.396712303161621
152,3.9936928749084473
153,3.617506265640259
154,2.0845563411712646
155,2.8350582122802734
156,2.475990056991577
157,3.6553947925567627
158,4.228683948516846
159,1.3799304962158203
160,4.058400630950928
161,3.165947437286377
162,2.4674432277679443
163,3.1117589473724365
164,2.163144826889038
165,2.7357523441314697
166,3.4399096965789795
167,3.7599823474884033
168,3.953627109527588
169,2.732665538787842
170,4.342870712280273
171,3.935755491256714
172,4.588405609130859
173,3.0117783546447754
174,4.723548889160156
175,4.497615814208984
176,4.305590629577637
177,4.549144744873047
178,4.899235725402832
179,5.036556243896484
180,2.624667167663574
181,4.203190326690674
182,3.778886556625366
183,3.9947166442871094
184,3.443103790283203
185,4.662622451782227
186,4.381472587585449
187,4.0921854972839355
188,3.4121079444885254
189,4.689288139343262
190,3.7976019382476807
191,3.199687957763672
192,4.057797908782959
193,3.220621347427368
194,4.23062801361084
195,4.789588451385498
196,2.366065502166748
197,4.338461875915527
198,4.666191577911377
199,2.8231592178344727
200,4.105108737945557
201,4.336848735809326
202,4.697882175445557
203,1.437514066696167
204,4.321222305297852
205,1.3826974630355835
206,4.085440158843994
207,2.908646583557129
208,3.9253437519073486
209,2.576871633529663
210,3.7782998085021973
211,3.0780816078186035
212,3.9639713764190674
213,4.458835124969482
214,1.850867748260498
215,2.7579445838928223
216,2.470109462738037
217,4.4332275390625
218,2.8637773990631104
219,4.203955173492432
220,2.3306355476379395
221,4.115619659423828
222,4.044682502746582
223,3.8795602321624756
224,4.438041687011719
225,2.655240774154663
226,3.549330711364746
227,1.3738069534301758
228,2.5094070434570312
229,2.3783392906188965
230,4.703510284423828
231,4.6676764488220215
232,2.6265010833740234
233,3.609248399734497
234,4.611735820770264
235,2.6115472316741943
236,5.073022842407227
237,3.6331353187561035
238,3.6952478885650635
239,3.6705098152160645
240,4.103828430175781
241,3.719851493835449
242,2.368849039077759
243,2.7380659580230713
244,4.521076679229736
245,4.6152472496032715
246,3.574223279953003
247,2.926560163497925
248,2.6938459873199463
249,3.6979470252990723
