TestDataID,Rating
1,4.101966857910156
2,4.199987411499023
3,4.289548873901367
4,2.8165597915649414
5,3.58760404586792
6,3.8238258361816406
7,4.253883361816406
8,3.388552665710449
9,3.22050142288208
10,3.0378148555755615
11,4.193351745605469
12,3.744575023651123
13,3.4829940795898438
14,3.689089775085449
15,3.583723783493042
16,3.6375973224639893
17,3.803611993789673
18,4.186387062072754
19,3.8256590366363525
20,4.07589864730835
21,4.105497360229492
22,4.555583953857422
23,3.87626314163208
24,3.052361249923706
25,3.7763326168060303
26,2.8449838161468506
27,3.491433620452881
28,3.3598437309265137
29,1.9785847663879395
30,2.9029595851898193
31,2.9780967235565186
32,3.2124481201171875
33,3.3336281776428223
34,2.7273764610290527
35,4.6588921546936035
36,4.1804351806640625
37,3.8357996940612793
38,3.321436882019043
39,3.336775302886963
40,1.8975040912628174
41,3.2584168910980225
42,3.756657838821411
43,2.681647300720215
44,4.471041202545166
45,3.731170654296875
46,3.3377833366394043
47,3.3369412422180176
48,4.0984110832214355
49,3.3140199184417725
50,3.7556066513061523
51,3.9369184970855713
52,3.141002655029297
53,4.083852767944336
54,4.943906784057617
55,4.094942092895508
56,3.3872742652893066
57,4.298549175262451
58,2.714630365371704
59,3.7524585723876953
60,3.6747496128082275
61,3.046416997909546
62,3.9434452056884766
63,3.8576040267944336
64,3.9663219451904297
65,4.2350664138793945
66,3.7848551273345947
67,4.266900062561035
68,4.1053314208984375
69,3.3143439292907715
70,4.343491554260254
71,3.5510997772216797
72,4.176789283752441
73,3.2286179065704346
74,4.524187088012695
75,3.1133341789245605
76,3.416398525238037
77,4.238354682922363
78,4.39340353012085
79,4.236513137817383
80,4.4011945724487305
81,4.203596591949463
82,4.32099723815918
83,4.150001525878906
84,4.067918300628662
85,4.5850982666015625
86,3.8531391620635986
87,4.843400478363037
88,4.1361589431762695
89,4.424232482910156
90,4.1956634521484375
91,4.496087074279785
92,4.195536136627197
93,4.27685546875
94,4.477626800537109
95,3.7902770042419434
96,4.253634929656982
97,4.1291937828063965
98,4.81074333190918
99,4.39518928527832
100,4.168686866760254
101,4.142387390136719
102,4.270893096923828
103,4.922143936157227
104,4.7123565673828125
105,4.101010799407959
106,4.331698417663574
107,3.9864017963409424
108,3.9033868312835693
109,3.8692069053649902
110,4.0513916015625
111,4.8394060134887695
112,4.643808841705322
113,4.680302619934082
114,3.7615129947662354
115,4.323243141174316
116,2.644169330596924
117,3.919455051422119
118,3.0579512119293213
119,3.5398778915405273
120,2.6577720642089844
121,1.9507510662078857
122,3.4918506145477295
123,3.9781432151794434
124,2.8524436950683594
125,3.0825822353363037
126,4.400866508483887
127,4.374335289001465
128,4.136044502258301
129,4.015580177307129
130,2.7348241806030273
131,3.674448251724243
132,3.817507743835449
133,3.974778652191162
134,4.019247055053711
135,2.387758731842041
136,3.6219141483306885
137,3.8531758785247803
138,4.111479759216309
139,4.1292877197265625
140,3.2118513584136963
141,3.2215793132781982
142,3.712273597717285
143,3.6145262718200684
144,3.218277931213379
145,3.4446747303009033
146,3.28173828125
147,3.8634982109069824
148,3.905249834060669
149,2.9110350608825684
150,2.83862042427063
151,3.4971506595611572
152,3.516648769378662
153,3.459014415740967
154,2.257138729095459
155,3.4060370922088623
156,3.2084848880767822
157,4.229197025299072
158,4.254210948944092
159,2.5553388595581055
160,4.024946212768555
161,3.555510997772217
162,3.4622108936309814
163,2.582338809967041
164,2.5137977600097656
165,3.1517179012298584
166,3.16910719871521
167,3.791966199874878
168,4.193925380706787
169,2.9461467266082764
170,5.026501655578613
171,4.212169647216797
172,4.500034809112549
173,3.115511417388916
174,4.348799705505371
175,4.206676006317139
176,4.419881820678711
177,4.659763813018799
178,4.993232250213623
179,5.038415431976318
180,2.9738125801086426
181,4.329006195068359
182,4.474119186401367
183,4.153539657592773
184,3.6009185314178467
185,4.1329731941223145
186,4.1585869789123535
187,4.071396827697754
188,3.2095208168029785
189,4.48308801651001
190,4.419929504394531
191,3.454746723175049
192,4.155982494354248
193,2.6482768058776855
194,4.310528755187988
195,3.943110942840576
196,2.7843728065490723
197,4.184604644775391
198,4.170137882232666
199,2.711036443710327
200,4.069278240203857
201,4.442341327667236
202,4.146834373474121
203,1.9360496997833252
204,3.8033368587493896
