TestDataID,Rating
1,8.246659278869629
2,8.09814167022705
3,7.537227630615234
4,6.245616912841797
5,6.641827583312988
6,6.839960098266602
7,7.705696105957031
8,5.846319198608398
9,6.619274139404297
10,6.372348785400391
11,9.09970760345459
12,7.8279218673706055
13,7.493525505065918
14,7.817488670349121
15,6.470709800720215
16,7.621106147766113
17,7.531472682952881
18,7.473976135253906
19,7.420243263244629
20,7.682343482971191
21,7.49736213684082
22,8.085248947143555
23,7.757734298706055
24,6.570435523986816
25,7.3396735191345215
26,7.003422737121582
27,6.873052597045898
28,7.195721626281738
29,7.151607513427734
30,7.2567596435546875
31,7.563290596008301
32,6.571054935455322
33,7.204136848449707
34,6.680410385131836
35,8.437032699584961
36,7.23820686340332
37,8.279667854309082
38,6.8311896324157715
39,8.520971298217773
40,5.715468406677246
41,7.566712379455566
42,8.085671424865723
43,6.118961334228516
44,8.20761775970459
45,7.9561262130737305
46,7.018195152282715
47,7.151202201843262
48,7.839108467102051
49,6.904361724853516
50,7.521444320678711
51,7.843630790710449
52,7.045468330383301
53,8.175910949707031
54,8.291145324707031
55,8.576193809509277
56,7.530487537384033
57,8.060718536376953
58,6.969301700592041
59,7.601858139038086
60,7.956966400146484
61,7.766179084777832
62,7.858329772949219
63,7.723730087280273
64,8.795881271362305
65,9.238251686096191
66,7.537513732910156
67,7.558173179626465
68,8.159067153930664
69,6.64996337890625
70,8.422502517700195
71,7.227535247802734
72,8.005102157592773
73,6.803114891052246
74,8.259708404541016
75,6.824268341064453
76,6.93680477142334
77,7.592567443847656
78,7.812026023864746
79,8.419981956481934
80,8.460587501525879
81,7.528438568115234
82,8.523767471313477
83,8.597319602966309
84,8.786130905151367
85,8.464762687683105
86,7.914606094360352
87,8.91806411743164
88,7.841729164123535
89,7.448920249938965
90,7.206423759460449
91,8.667428016662598
92,7.553550720214844
93,7.928731918334961
94,8.564486503601074
95,8.042999267578125
96,8.77658462524414
97,8.299056053161621
98,8.51938533782959
99,7.810417175292969
100,8.882063865661621
101,7.106042861938477
102,7.434774398803711
103,8.704797744750977
104,8.07677936553955
105,7.387046813964844
106,8.268882751464844
107,8.168758392333984
108,8.764856338500977
109,6.30511999130249
110,7.757071495056152
111,8.732001304626465
112,8.060338020324707
113,8.835986137390137
114,6.9586076736450195
115,7.37083625793457
116,6.425671577453613
117,8.22667407989502
118,6.920968055725098
119,6.881403923034668
120,6.691673278808594
121,6.047807693481445
122,6.509757995605469
123,7.611594200134277
124,5.912816047668457
125,6.354577541351318
126,8.855768203735352
127,8.706954002380371
128,8.17191219329834
129,6.6193060874938965
130,6.874666213989258
131,7.394596099853516
132,8.077812194824219
133,7.740777015686035
134,7.992358207702637
135,5.828634262084961
136,7.378511428833008
137,7.959948539733887
138,8.231534957885742
139,7.722664833068848
140,7.338019371032715
141,7.238800525665283
142,7.977451324462891
143,7.413211345672607
144,6.851357936859131
145,7.316221237182617
146,7.205554962158203
147,8.528050422668457
148,7.759066581726074
149,7.324496269226074
150,7.74672794342041
151,7.119441509246826
152,7.320449352264404
153,7.3205695152282715
154,6.24403715133667
155,7.48952579498291
156,6.698805809020996
157,7.90959358215332
158,7.832197189331055
159,6.450568199157715
160,8.056310653686523
161,7.838092803955078
162,6.6210527420043945
163,7.0865349769592285
164,6.239524841308594
165,6.591523170471191
166,7.3642730712890625
167,7.032806396484375
168,7.904933929443359
169,7.197804927825928
170,8.951255798339844
171,7.561767578125
172,9.084622383117676
173,6.90522575378418
174,8.010919570922852
175,8.534709930419922
176,8.62978458404541
177,8.6693754196167
178,8.710854530334473
179,9.375574111938477
180,6.81147575378418
181,8.426163673400879
182,8.564737319946289
183,7.745466232299805
184,7.140483379364014
185,8.861695289611816
186,8.175765991210938
187,7.916080474853516
188,7.281764030456543
189,8.777168273925781
190,8.153714179992676
191,7.5458784103393555
192,7.749164581298828
193,6.578500747680664
194,8.768511772155762
195,9.192950248718262
196,6.929045677185059
197,8.455527305603027
198,8.660985946655273
199,6.83033561706543
200,8.097358703613281
201,7.841378211975098
202,8.184627532958984
203,5.775845527648926
204,8.281744003295898
205,5.17519474029541
