TestDataID,Rating
1,4.829010963439941
2,3.617553234100342
3,3.9740774631500244
4,2.3293373584747314
5,3.45308780670166
6,3.4145612716674805
7,4.318445682525635
8,3.020517587661743
9,3.125243663787842
10,2.785003185272217
11,4.265533447265625
12,3.50344181060791
13,3.3348238468170166
14,3.1603899002075195
15,2.8912150859832764
16,3.344362497329712
17,3.7397048473358154
18,4.094757080078125
19,3.9233574867248535
20,2.9053735733032227
21,3.843909978866577
22,4.561015605926514
23,3.9391028881073
24,3.486689567565918
25,3.6313371658325195
26,3.460343599319458
27,3.6977033615112305
28,2.776914358139038
29,2.4339611530303955
30,3.418076276779175
31,2.5213167667388916
32,3.0221941471099854
33,3.356440544128418
34,2.8798227310180664
35,4.2687177658081055
36,4.359685897827148
37,3.9769043922424316
38,2.728114366531372
39,3.9467580318450928
40,1.613612413406372
41,2.9887635707855225
42,4.3853325843811035
43,2.2314188480377197
44,4.3797221183776855
45,4.260686874389648
46,3.339367389678955
47,3.257633686065674
48,3.4788272380828857
49,3.5141754150390625
50,3.8109419345855713
51,4.128237247467041
52,3.1919050216674805
53,4.188246726989746
54,4.455181121826172
55,4.370028972625732
56,3.687751293182373
57,4.010847568511963
58,2.7877604961395264
59,3.931705951690674
60,3.7110671997070312
61,3.41603422164917
62,4.357542514801025
63,4.324155330657959
64,4.231945514678955
65,4.761501312255859
66,3.8323371410369873
67,4.032107830047607
68,4.082059860229492
69,2.5921902656555176
70,4.441305637359619
71,3.4815750122070312
72,4.353559970855713
73,2.8047540187835693
74,4.083113193511963
75,2.8291053771972656
76,2.6576459407806396
77,4.238195419311523
78,3.8488903045654297
79,4.579590320587158
80,4.509275436401367
81,4.323550701141357
82,3.713663101196289
83,4.403230667114258
84,5.091866970062256
85,5.02898645401001
86,4.406917095184326
87,4.745725154876709
88,3.7378766536712646
89,4.084746837615967
90,3.7956461906433105
91,4.079732418060303
92,3.7709617614746094
93,4.490739345550537
94,4.818843364715576
95,4.266777992248535
96,5.0126543045043945
97,4.544592380523682
98,4.496609687805176
99,4.300222396850586
100,4.578142166137695
101,3.5534796714782715
102,3.8078856468200684
103,4.857069969177246
104,4.256929397583008
105,3.9394278526306152
106,4.379776954650879
107,3.911635398864746
108,5.280549049377441
109,3.097595691680908
110,3.960968017578125
111,5.071631908416748
112,4.301082134246826
113,5.0150556564331055
114,3.1763556003570557
115,3.7871270179748535
116,1.9624766111373901
117,4.27764368057251
118,3.218301296234131
119,2.573423385620117
120,3.00400972366333
121,2.188093900680542
122,3.233616352081299
123,3.837307929992676
124,2.660865306854248
125,2.380729913711548
126,4.941684722900391
127,4.259331226348877
128,4.689768314361572
129,3.1509904861450195
130,2.0925612449645996
131,3.7960383892059326
132,4.335616588592529
133,4.177924156188965
134,4.7308268547058105
135,2.5438003540039062
136,4.447829723358154
137,3.958115339279175
138,4.006478786468506
139,4.09504508972168
140,2.8573007583618164
141,2.875258684158325
142,3.7084832191467285
143,3.7207353115081787
144,3.184232234954834
145,3.0169694423675537
146,2.9859299659729004
147,4.075603485107422
148,4.243185520172119
149,3.448890209197998
150,2.946282386779785
151,3.0172412395477295
152,3.97469162940979
153,3.5698580741882324
154,1.7306307554244995
155,3.657482862472534
156,2.9126110076904297
157,4.49889612197876
158,3.917456865310669
159,3.521172285079956
160,4.1459126472473145
161,3.241699457168579
162,3.082789182662964
163,2.855875253677368
164,2.7060906887054443
165,3.263890266418457
166,2.851153612136841
167,3.670027732849121
168,4.18334436416626
169,3.007150650024414
170,5.084465026855469
171,3.9782426357269287
172,3.806936740875244
173,3.258605480194092
174,4.617286205291748
175,4.667625427246094
176,4.508332252502441
177,4.715961456298828
178,5.244677543640137
179,4.741983413696289
180,3.493454933166504
181,4.61002779006958
182,4.685102939605713
183,4.054258346557617
184,3.7783665657043457
185,4.946462154388428
186,4.398722171783447
187,4.627782344818115
188,3.304978609085083
189,4.976252555847168
190,4.627800941467285
191,3.7825546264648438
192,4.41879940032959
193,3.0004427433013916
194,5.1966071128845215
195,5.151904106140137
196,3.104515314102173
197,5.3267669677734375
198,4.24382209777832
199,3.231973171234131
200,4.771695613861084
201,4.3180952072143555
202,4.792760372161865
203,2.2644569873809814
204,4.390515327453613
205,1.6181738376617432
206,3.796647787094116
207,3.762876033782959
208,4.582810401916504
209,3.7734289169311523
210,4.956988334655762
211,3.2277779579162598
212,3.5972723960876465
213,5.202108383178711
214,2.0999486446380615
215,4.016674995422363
216,3.169067859649658
217,4.519865989685059
218,3.9814701080322266
219,4.691105365753174
220,2.225991725921631
221,5.055746555328369
222,3.543989658355713
223,5.001214504241943
224,4.156515598297119
225,3.363680601119995
226,3.312211275100708
227,1.5969042778015137
228,2.3756814002990723
229,2.277151584625244
230,4.45573616027832
231,4.3784613609313965
232,2.7782833576202393
233,4.366852283477783
234,3.8519070148468018
235,3.3075408935546875
236,4.332646369934082
237,4.468703269958496
238,3.827064275741577
239,3.6382734775543213
240,3.364772319793701
241,2.9830806255340576
242,2.9927189350128174
243,3.0303966999053955
244,4.537357330322266
245,4.3245015144348145
246,3.942359209060669
247,3.683232307434082
248,2.747347116470337
249,3.6800432205200195
250,3.308997631072998
251,3.134272575378418
252,4.505315780639648
253,2.9296910762786865
254,3.809957265853882
255,2.497565746307373
256,3.5843756198883057
257,3.3164451122283936
258,2.4568979740142822
259,2.6261231899261475
260,3.0380706787109375
261,2.720906972885132
262,2.7955803871154785
263,2.427899122238159
264,3.701624870300293
265,1.485334873199463
266,3.2362136840820312
267,4.377407550811768
268,2.9975225925445557
269,3.9196982383728027
270,3.9701268672943115
271,3.1613593101501465
272,3.6221446990966797
273,2.890596389770508
274,2.222831964492798
275,3.739370584487915
276,2.4607105255126953
277,2.51674747467041
278,3.5611414909362793
279,2.979477643966675
280,3.9515151977539062
281,3.635875701904297
282,3.806819200515747
283,3.641359329223633
284,3.2693567276000977
285,3.0507686138153076
286,3.111236333847046
287,2.822445869445801
288,3.7214083671569824
289,3.440213918685913
290,3.8564834594726562
291,2.964155673980713
292,2.924870252609253
293,3.037978172302246
294,3.0924084186553955
295,3.2272582054138184
296,3.846745729446411
297,4.109522819519043
298,4.274159908294678
299,3.802562713623047
300,3.5289673805236816
301,3.6312029361724854
302,3.9601261615753174
303,3.8455286026000977
304,4.008909702301025
305,3.570645570755005
306,3.4971413612365723
307,3.589268684387207
308,3.822119951248169
309,3.5463719367980957
310,4.030801296234131
311,3.9369192123413086
312,3.6810553073883057
313,3.1461668014526367
314,3.2377872467041016
315,3.4511210918426514
316,4.112372875213623
317,3.141131639480591
318,3.9964511394500732
319,2.9664390087127686
320,4.99661922454834
321,4.053799629211426
322,3.712895393371582
323,3.6474921703338623
324,3.832890033721924
325,4.673120021820068
326,4.125571250915527
327,3.1024417877197266
328,3.0677385330200195
329,2.2957916259765625
330,3.2762722969055176
331,2.832202911376953
332,3.2782998085021973
333,3.5002434253692627
334,3.865166187286377
335,3.212099075317383
336,2.4975152015686035
337,2.353872060775757
338,2.08301043510437
339,2.689213752746582
340,3.0051488876342773
341,3.1382148265838623
342,1.238295316696167
343,3.7516729831695557
344,3.081818103790283
345,2.8500027656555176
346,3.1540815830230713
347,1.6765305995941162
348,3.479149341583252
349,3.3697190284729004
350,2.6667234897613525
351,2.5555927753448486
352,3.484367609024048
353,2.3838682174682617
354,3.641639232635498
355,3.0093674659729004
356,3.5580499172210693
357,3.21077561378479
358,2.33912992477417
359,3.189554452896118
360,2.283625602722168
361,3.1768078804016113
362,2.9315409660339355
363,2.4214601516723633
364,2.027876138687134
365,3.1248490810394287
366,3.0835421085357666
367,3.615642547607422
368,3.06493878364563
369,4.925461769104004
370,4.184815406799316
371,4.269657611846924
372,4.701242923736572
373,4.089468479156494
374,3.5922350883483887
375,3.901750326156616
376,3.7414042949676514
377,4.428427219390869
378,4.048134803771973
379,3.219863176345825
380,3.169295310974121
381,3.9667344093322754
382,3.0572190284729004
383,4.1802287101745605
384,2.55446457862854
385,4.570415019989014
386,3.5872387886047363
387,3.8683087825775146
388,3.30416202545166
389,3.8431649208068848
390,3.3981454372406006
391,3.5361225605010986
392,2.4608259201049805
393,3.738077163696289
394,3.1931042671203613
395,3.5360703468322754
396,2.6423754692077637
397,3.5679585933685303
398,3.1763265132904053
399,4.365157604217529
400,3.577073097229004
401,3.770190715789795
402,2.960988759994507
403,3.344521999359131
404,3.819679021835327
405,3.6449122428894043
406,3.665126323699951
407,3.78996205329895
408,4.049187660217285
409,3.2284607887268066
410,3.854710578918457
411,3.4390320777893066
412,4.799907684326172
413,4.368987083435059
414,3.3168234825134277
415,3.2916131019592285
416,3.3824541568756104
417,3.3230040073394775
418,4.351880073547363
419,3.8841617107391357
420,2.1163599491119385
421,2.8424549102783203
422,4.057069301605225
423,3.6733078956604004
424,4.0289201736450195
425,4.681851863861084
426,3.412597417831421
427,3.8838610649108887
428,3.5042288303375244
429,4.391339302062988
430,3.273155689239502
431,3.770939588546753
432,3.340970993041992
433,2.7587924003601074
434,3.268819570541382
435,3.5930018424987793
436,3.4587085247039795
437,3.348402738571167
438,4.2571611404418945
439,2.902143955230713
440,2.650731086730957
441,3.46237850189209
442,3.523747205734253
443,3.633340358734131
444,3.029900550842285
445,3.280425548553467
446,3.9653780460357666
447,3.8691585063934326
448,3.4861576557159424
449,2.9610095024108887
450,4.501579761505127
451,3.2052407264709473
452,3.3623812198638916
453,3.1563467979431152
454,3.5540144443511963
455,3.3278098106384277
456,3.4259889125823975
457,4.14171028137207
458,3.4017601013183594
459,3.5143258571624756
460,3.403738498687744
461,3.6672232151031494
462,3.6634557247161865
463,2.515608072280884
464,4.0060133934021
465,4.104343414306641
466,5.1727471351623535
467,2.950523853302002
468,3.7560768127441406
469,4.103669166564941
470,4.3103413581848145
471,3.6199874877929688
472,3.111792802810669
473,3.2713334560394287
474,3.362348794937134
475,2.9125308990478516
476,3.071519136428833
477,3.6975016593933105
478,3.030043601989746
479,3.27561616897583
480,3.3918797969818115
481,3.670210361480713
482,3.3668506145477295
483,4.597572326660156
484,4.724079608917236
485,5.0309157371521
486,3.863314390182495
487,4.122692584991455
488,3.910125255584717
489,3.7233903408050537
490,3.1429333686828613
491,4.5992112159729
492,3.836629629135132
493,4.0035881996154785
494,4.112705230712891
495,2.8280041217803955
496,3.195297956466675
